customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportTickets6mo,Churn
CUST-10171,Male,0,No,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.99,901.24,1,No
CUST-10172,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,632.48,1,No
CUST-10173,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),73.31,3070.31,0,No
CUST-10174,Female,0,Yes,No,26,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,46.46,1210.61,1,No
CUST-10175,Female,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.52,1050.98,1,No
CUST-10176,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,85.02,2898.36,1,No
CUST-10177,Male,1,No,Yes,40,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,69.21,2732.81,2,Yes
CUST-10178,Male,0,No,No,19,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),95.13,1763.04,0,No
CUST-10179,Male,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Mailed check,45.59,1755.38,0,No
CUST-10180,Male,0,Yes,Yes,27,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,62.83,1688.82,2,No
CUST-10181,Male,0,Yes,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.02,181.34,0,No
CUST-10182,Female,0,Yes,No,72,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.9,5537.37,2,No
CUST-10183,Male,0,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,309.91,3,No
CUST-10184,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),78.51,777.47,0,No
CUST-10185,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.49,1082.43,2,Yes
CUST-10186,Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.84,6.09,2,Yes
CUST-10187,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,95.33,1921.93,1,No
CUST-10188,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.09,1240.88,0,No
CUST-10189,Female,0,No,No,29,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),52.06,1481.25,2,No
CUST-10190,Male,0,No,No,12,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),65.01,773.05,1,Yes
CUST-10191,Male,1,Yes,Yes,24,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.88,1866.72,0,No
CUST-10192,Male,1,No,Yes,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),83.47,2012.61,0,No
CUST-10193,Male,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Electronic check,85.65,1635.21,1,No
CUST-10194,Male,0,No,Yes,48,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,90.37,4334.67,0,No
CUST-10195,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.36,2663.96,0,No
CUST-10196,Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.05,981.52,1,No
CUST-10197,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.07,4389.88,5,Yes
CUST-10198,Male,0,No,Yes,58,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,50.28,2880.79,0,No
CUST-10199,Male,0,No,No,33,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Electronic check,63.23,2072.53,1,No
CUST-10200,Male,0,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,78.29,1577.89,0,Yes
CUST-10201,Female,0,Yes,No,16,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,86.44,1402.7,0,No
CUST-10202,Male,0,No,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.97,1674.29,3,Yes
CUST-10203,Male,1,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.21,2624.1,0,No
CUST-10204,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,89.93,2300.31,1,No
CUST-10205,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),50.72,398.78,2,No
CUST-10206,Female,1,No,No,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.65,957.8,6,Yes
CUST-10207,Female,0,No,No,6,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.42,373.73,0,No
CUST-10208,Female,0,No,Yes,20,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),108.24,2170.8,1,No
CUST-10209,Male,0,No,Yes,15,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),58.88,869.48,1,Yes
CUST-10210,Male,0,No,No,27,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.02,1171.07,0,No
CUST-10211,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.78,4668.11,1,Yes
CUST-10212,Male,0,Yes,No,40,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,54.58,2161.21,0,No
CUST-10213,Male,0,Yes,Yes,46,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.66,4157.87,2,Yes
CUST-10214,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.54,4460.65,2,No
CUST-10215,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.65,234.79,3,No
CUST-10216,Female,0,No,No,18,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Electronic check,50.24,928.77,0,No
CUST-10217,Male,0,No,Yes,16,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),60.04,964.88,0,Yes
CUST-10218,Female,0,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,80.81,3377.81,2,Yes
CUST-10219,Male,0,Yes,No,8,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.94,370.97,2,No
CUST-10220,Male,0,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),23.7,1490.39,1,No
CUST-10221,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.41,943.92,1,No
CUST-10222,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,79.26,709.46,0,Yes
CUST-10223,Female,0,Yes,No,18,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.93,1099.42,0,No
CUST-10224,Female,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,90.14,1708.93,2,No
CUST-10225,Female,1,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.18,515.81,0,No
CUST-10226,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,68.49,1508.07,1,Yes
CUST-10227,Female,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),75.9,3938.3,0,No
CUST-10228,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,63.73,1993.0,1,No
CUST-10229,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.94,229.72,0,No
CUST-10230,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.48,1423.26,2,Yes
CUST-10231,Female,0,Yes,No,15,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),65.25,980.21,1,No
CUST-10232,Female,0,No,No,26,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Electronic check,64.67,1644.7,0,No
CUST-10233,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,59.33,1337.67,1,No
CUST-10234,Female,0,No,Yes,72,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,73.33,5299.99,4,No
CUST-10235,Female,0,Yes,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.0,871.4,0,No
CUST-10236,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.38,3174.3,0,No
CUST-10237,Female,1,Yes,No,2,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,43.99,101.76,0,No
CUST-10238,Male,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.55,3811.97,1,No
CUST-10239,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.54,355.34,0,No
CUST-10240,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),58.12,1011.84,0,No
CUST-10241,Male,0,No,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,49.65,893.1,2,No
CUST-10242,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),63.94,3178.72,0,Yes
CUST-10243,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,88.4,914.7,0,Yes
CUST-10244,Male,0,No,Yes,21,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),85.5,1836.99,1,No
CUST-10245,Female,0,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.46,100.68,1,No
CUST-10246,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,77.81,2740.46,0,No
CUST-10247,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,82.2,1399.72,1,No
CUST-10248,Male,1,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.98,596.85,0,No
CUST-10249,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,84.09,115.55,3,Yes
CUST-10250,Female,0,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),92.79,844.07,0,No
CUST-10251,Male,0,No,No,28,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,68.68,1921.34,1,Yes
CUST-10252,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),81.92,3175.22,0,No
CUST-10253,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),88.13,5640.2,1,Yes
CUST-10254,Male,0,No,No,58,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),97.89,5687.2,0,No
CUST-10255,Male,0,Yes,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Electronic check,77.68,1123.98,2,No
CUST-10256,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.34,2047.68,3,Yes
CUST-10257,Female,0,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.79,789.61,1,No
CUST-10258,Female,0,No,No,31,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,96.3,2975.75,1,Yes
CUST-10259,Male,1,Yes,No,18,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,62.66,1160.33,1,No
CUST-10260,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,81.5,2252.58,4,Yes
CUST-10261,Female,0,No,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.0,1057.7,0,Yes
CUST-10262,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.75,1690.26,2,Yes
CUST-10263,Male,0,No,No,36,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,61.95,2227.56,1,No
CUST-10264,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.56,568.41,1,No
CUST-10265,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,77.74,1110.06,0,No
CUST-10266,Female,0,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.0,892.69,0,No
CUST-10267,Female,0,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),57.69,1382.27,2,No
CUST-10268,Male,0,Yes,Yes,18,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),28.65,515.79,1,Yes
CUST-10269,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),49.03,1443.29,1,No
CUST-10270,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.67,3710.45,2,No
CUST-10271,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.05,2262.88,1,Yes
CUST-10272,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.65,2610.1,0,Yes
CUST-10273,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),76.66,2660.57,2,Yes
CUST-10274,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),95.16,3907.09,2,Yes
CUST-10275,Female,0,Yes,No,20,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),63.38,1251.73,2,No
CUST-10276,Male,1,Yes,No,22,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),86.05,1907.85,0,No
CUST-10277,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,89.88,1703.35,0,No
CUST-10278,Male,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),85.41,2987.62,1,No
CUST-10279,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,47.18,1100.91,1,No
CUST-10280,Female,0,Yes,No,25,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.47,1227.27,2,Yes
CUST-10281,Female,0,No,No,26,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,94.18,2416.26,0,No
CUST-10282,Female,1,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,105.47,821.64,2,Yes
CUST-10283,Male,1,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,21.29,821.83,0,No
CUST-10284,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,54.53,1051.59,1,No
CUST-10285,Male,0,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.77,415.91,0,No
CUST-10286,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.31,296.22,1,Yes
CUST-10287,Male,0,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,43.21,448.9,0,No
CUST-10288,Male,1,Yes,No,28,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.33,2421.37,3,Yes
CUST-10289,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.46,3531.73,3,No
CUST-10290,Male,0,No,No,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,62.12,4482.21,1,No
CUST-10291,Male,1,No,No,16,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),83.72,1347.83,0,No
CUST-10292,Male,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,75.41,3234.97,0,No
CUST-10293,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,49.18,913.06,0,No
CUST-10294,Female,1,No,No,46,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,63.9,2960.24,2,No
CUST-10295,Female,0,No,No,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,54.25,2013.3,2,No
CUST-10296,Female,0,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.7,1257.71,0,No
CUST-10297,Male,0,No,Yes,9,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.97,540.84,2,No
CUST-10298,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.79,160.68,0,No
CUST-10299,Female,0,Yes,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,88.68,4355.24,1,No
CUST-10300,Male,0,Yes,No,12,No,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.86,941.97,0,Yes
CUST-10301,Male,1,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.43,1089.49,4,No
CUST-10302,Male,0,No,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),61.5,1554.19,2,No
CUST-10303,Female,0,No,No,20,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.89,1090.18,2,No
CUST-10304,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.31,914.49,2,No
CUST-10305,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),87.69,1652.62,1,No
CUST-10306,Female,0,Yes,No,38,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,62.82,2371.84,2,No
CUST-10307,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,54.28,887.35,1,Yes
CUST-10308,Female,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),26.21,1615.17,0,No
CUST-10309,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.74,1157.74,1,Yes
CUST-10310,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Electronic check,65.0,2531.84,0,No
CUST-10311,Male,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.99,1033.8,0,No
CUST-10312,Female,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.69,,0,Yes
CUST-10313,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.56,854.66,0,No
CUST-10314,Male,0,No,Yes,14,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.98,982.26,0,No
CUST-10315,Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),87.18,3588.15,0,No
CUST-10316,Male,0,No,Yes,30,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,72.27,2152.11,1,No
CUST-10317,Male,0,Yes,Yes,35,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,101.21,3591.43,1,No
CUST-10318,Male,0,No,No,24,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.75,1523.22,0,Yes
CUST-10319,Female,0,No,No,56,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,57.23,3216.16,0,No
CUST-10320,Female,0,Yes,No,7,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Electronic check,63.32,463.9,0,No
CUST-10321,Male,0,No,No,52,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,51.18,2669.18,2,No
CUST-10322,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.35,292.28,3,No
CUST-10323,Female,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),72.47,275.01,0,No
CUST-10324,Female,0,Yes,Yes,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.38,2195.88,1,Yes
CUST-10325,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),85.71,1262.68,1,No
CUST-10326,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,65.15,2229.47,3,No
CUST-10327,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.0,2805.27,1,No
CUST-10328,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.41,2058.12,3,Yes
CUST-10329,Female,0,No,No,36,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,638.89,1,No
